Pitch,Zero Crossing Rate,RMS,Energy,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label,File Name
19.986282,0.09522319281668566,0.14727762,0.026500803515395074,-157.71721,166.37717,-60.19493,62.69298,-3.2343235,-11.393183,20.903057,-24.202751,6.1930127,-8.283507,-13.009646,8.179518,-19.367615,Music,music-fma-0018.wav
25.351212,0.10199821728187919,0.19985476,0.044693568616593994,-120.25592,181.26369,-81.279396,74.075455,-6.0467362,-9.430886,27.22109,-29.267366,14.919514,-3.9674163,-12.782634,12.463451,-20.106178,Music,music-fma-0019.wav
24.554747,0.1076949646870928,0.19154924,0.042010988606973824,-117.078354,169.40887,-76.47709,61.664127,-10.617744,-14.612003,23.048237,-25.351248,10.649349,-7.0779386,-12.647823,9.458923,-22.728182,Music,music-fma-0020.wav
19.65434,0.09214350701708508,0.2637017,0.07548087329316712,-90.94642,176.45334,-71.7904,76.76528,-6.4169645,-6.807329,27.651377,-26.239239,19.019997,-3.019562,-9.620315,17.700798,-15.182034,Music,music-fma-0021.wav
20.01957,0.09328586948671032,0.22375938,0.057972430666239715,-113.60411,172.38419,-67.27049,74.230095,-7.708081,-4.185225,29.622417,-25.37426,19.187902,-3.887887,-10.88425,19.966412,-11.578847,Music,music-fma-0022.wav
16.867075,0.08367478507670974,0.21005104,0.04877904959082312,-123.75573,183.17929,-64.40055,79.2763,-6.1833344,-6.6479497,27.718384,-27.84537,18.346848,-2.6631415,-12.485447,16.386726,-14.178302,Music,music-fma-0023.wav
22.293253,0.09217680225533628,0.20941834,0.04840912350896405,-112.64222,182.09763,-74.47092,73.347466,-8.111868,-7.070192,28.074598,-27.402239,20.905128,1.6895264,-8.852973,17.419643,-14.858714,Music,music-fma-0024.wav
21.125946,0.08593375263814275,0.23019753,0.05663253211855006,-98.245926,181.62578,-78.02836,82.87947,-5.2912006,-3.973186,35.451508,-25.215477,21.019056,-0.23299766,-7.9422126,20.81599,-15.333608,Music,music-fma-0025.wav
24.864262,0.10601550776333624,0.26032963,0.0804234678102579,-123.38227,154.26929,-66.44211,52.7305,-7.1943283,-13.362678,18.233997,-26.1729,4.893932,-6.16956,-10.8691,10.593799,-16.219322,Music,music-fma-0026.wav
8.218169,0.06167982556756389,0.35271993,0.12883316838058217,-112.78324,202.22176,-38.096813,42.25023,-3.751441,-8.207893,19.987177,-19.291225,6.525195,1.8707945,-8.795806,6.1240964,-11.50224,Music,music-fma-0027.wav
18.067122,0.06995321136799748,0.12754457,0.01787755212785478,-190.22037,202.9527,-51.827682,53.81388,-1.8165352,-3.520561,25.473726,-17.85894,14.695267,0.9251457,-6.456601,13.471848,-11.547948,Music,music-fma-0028.wav
11.98798,0.08035527480299799,0.14547431,0.024494225521150142,-194.76025,193.54707,-39.28313,44.77124,-7.1766615,-5.8792286,26.909046,-12.536206,1.7494129,-15.221313,-14.651598,8.650725,-6.9164896,Music,music-fma-0029.wav
9.052528,0.10651648690249,0.121568784,0.01825296877701591,-252.19228,155.08252,-53.664394,9.720943,-22.343569,-27.101423,-5.9722104,-34.59318,-15.352175,-21.281866,-19.592152,6.429288,-9.799335,Music,music-fma-0030.wav
5.5271325,0.05814574906046357,0.15165639,0.029165821796447413,-228.12277,156.1498,-27.047436,43.146595,0.4579959,-12.182611,7.3513865,-19.831306,-0.66635644,-12.769654,-13.801949,9.272308,-7.7057433,Music,music-fma-0031.wav
5.8951597,0.062998286209321,0.12526184,0.020463564175967106,-265.77954,143.12695,-23.19395,31.485504,-0.33347166,-14.433178,5.9124436,-16.59493,-4.8377047,-5.2732916,-10.147465,-2.1876204,-13.768437,Music,music-fma-0032.wav
2.077212,0.034504228691960445,0.155278,0.02704982471097374,-285.1689,153.89607,18.523422,32.027607,4.01574,0.080547936,13.273342,-14.837277,-8.72075,-6.152748,-23.879084,-19.476437,-15.676675,Music,music-fma-0033.wav
13.764431,0.08588670841600529,0.10949268,0.014717174688133489,-199.5241,132.05739,-55.19941,31.769087,-14.642533,-8.018396,10.095175,-39.600628,-2.0446894,-7.683346,-29.752563,-10.36276,-22.617529,Music,music-fma-0034.wav
15.213099,0.08551135641273393,0.12795815,0.018338702954464253,-165.69325,160.95241,-79.55896,52.460457,-8.704677,-23.698828,7.664454,-34.1807,-1.2268736,-18.585497,-27.95952,-0.74809414,-24.475973,Music,music-fma-0035.wav
15.15971,0.07395161559722066,0.105305076,0.013698806466499834,-199.75839,165.83812,-64.07359,39.854927,-3.8358967,-12.253535,8.5286045,-30.259905,0.7951014,-12.152126,-20.242636,1.3266478,-21.776243,Music,music-fma-0036.wav
19.662373,0.08719304997958628,0.11741584,0.015442314234522104,-166.41219,159.96016,-79.818756,48.032433,-12.966104,-16.107763,10.629507,-38.034157,0.24269582,-18.203545,-25.47921,2.6456208,-28.157686,Music,music-fma-0037.wav
8.073727,0.05771672469263297,0.14951026,0.02556221150217851,-183.62909,175.32455,-32.0903,41.800407,-38.68145,-1.2564851,30.608511,-45.59774,-3.4796739,-3.0762043,-22.460157,-8.7942915,-24.535631,Music,music-fma-0038.wav
7.4965086,0.06029895780655045,0.10163871,0.013140908362336093,-207.30124,131.12364,-55.9926,27.93046,5.459962,-6.50766,5.972684,-22.436436,-8.266487,-26.989935,-39.579575,-24.615902,-29.751268,Music,music-fma-0039.wav
29.610085,0.10975585000599616,0.12684341,0.017701046954493094,-151.14055,166.74274,-91.762276,53.193237,-11.485003,-19.243488,10.067426,-39.76417,4.006259,-16.048792,-29.512253,2.3319852,-23.647665,Music,music-fma-0040.wav
43.467827,0.12110792652109315,0.118305236,0.01546107392912061,-151.10555,168.27826,-92.18682,54.290337,-37.71503,-24.473064,20.946972,-44.741653,0.48319596,-14.680908,-23.339598,0.67034173,-30.210825,Music,music-fma-0041.wav
27.839687,0.09745321690664027,0.14870852,0.02655894741109346,-155.21783,177.77551,-69.11311,62.6336,-7.2191153,-10.479463,23.64906,-23.056469,16.187538,1.5094613,-4.194945,18.05244,-8.757717,Music,music-fma-0042.wav
28.334526,0.10380880917809872,0.13011679,0.02618199917711355,-172.2877,158.61435,-66.67151,45.642906,-12.760852,-15.126663,19.688242,-20.879383,11.37472,2.3667195,-3.4470618,15.409076,-7.6298804,Music,music-fma-0043.wav
7.5353465,0.06077531324366478,0.27336824,0.08585053559129878,-121.669136,175.11919,-57.594433,69.94538,-7.6511674,-13.931723,22.208612,-26.908566,9.723263,-3.6189523,-11.341556,13.604871,-11.095786,Music,music-fma-0044.wav
16.101126,0.08142887306949807,0.16238345,0.032538806524700786,-154.53453,152.74142,-61.210213,44.16724,-12.80214,-18.54957,11.607897,-25.734049,3.327858,-7.9959064,-9.22898,12.814684,-9.488332,Music,music-fma-0045.wav
23.652412,0.09394280944677072,0.17338452,0.03442900587066398,-141.94925,167.33606,-66.045876,73.84649,-13.0561495,-11.188662,30.75502,-24.283106,17.969044,4.5359626,-4.059225,18.225697,-13.003844,Music,music-fma-0046.wav
19.737131,0.07698458473154363,0.20054097,0.05072247167802218,-147.20506,172.27164,-55.871986,56.130886,-12.10323,-14.323942,22.720877,-23.479458,9.922519,3.646084,-3.632201,14.870302,-9.428132,Music,music-fma-0047.wav
9.895622,0.06036525133461811,0.05718516,0.005612540901850098,-290.00677,132.04086,-16.227152,42.578022,5.306025,-6.3914514,17.818436,-4.6767344,2.988096,-5.1918993,-8.387185,6.2465034,-6.932451,Music,music-fma-0048.wav
31.568964,0.09253144730164464,0.10855446,0.013696780622214922,-208.60332,174.61282,-51.582504,79.23699,-1.1323744,-8.389333,31.024029,-19.073732,16.99816,3.3838403,-8.204634,14.027817,-15.209839,Music,music-fma-0049.wav
16.431942,0.11382573988578139,0.092982486,0.011480789035856316,-216.21486,145.10484,-50.941177,58.32099,-3.3744578,-6.2125793,16.597328,-23.70799,13.332472,-4.753033,-9.548958,17.953331,-5.291403,Music,music-fma-0050.wav
15.771601,0.08203204296143035,0.12000624,0.019575423849361766,-217.44603,154.59628,-34.085377,64.545,1.1075023,-5.4851146,23.35828,-17.81407,8.179799,-5.9722137,-14.632634,6.6648374,-15.245237,Music,music-fma-0051.wav
9.7687435,0.13165248181805142,0.067224234,0.007323120760745795,-294.90933,123.8126,-20.01858,35.278313,-11.85675,-15.047366,4.74028,-19.06013,3.1501358,-5.162054,-4.580597,10.892919,-8.215999,Music,music-fma-0052.wav
10.7262,0.06434299175243138,0.21381912,0.04988173488315689,-145.48462,199.09949,-41.410217,55.0944,-12.149131,-5.31445,23.6311,-26.030096,14.982865,1.8111576,-10.387772,12.8682995,-13.903756,Music,music-fma-0053.wav
15.871027,0.08594768535100286,0.123858936,0.0188058854016249,-169.40804,155.03189,-50.71649,63.1372,-0.6846622,-8.40824,27.684664,-13.862922,10.248848,0.8009913,-5.67387,7.976369,-14.0573845,Music,music-fma-0054.wav
13.171534,0.08078808605463596,0.10514522,0.01296758729310912,-197.25421,176.55467,-46.90324,48.22326,-3.9472551,-22.547953,5.5130424,-26.275154,-0.22525057,-7.1834903,-14.568496,5.4510226,-11.184283,Music,music-fma-0055.wav
4.846257,0.052116697603605516,0.13902976,0.02179201527670916,-245.55132,161.41249,-23.622808,47.297367,12.026706,-1.953474,21.830984,-4.094446,6.0529485,-1.5334709,-5.1759667,5.644699,-10.4751215,Music,music-fma-0056.wav
8.321333,0.0755786809092408,0.16222602,0.037838928657920774,-222.93962,144.8499,-26.011322,44.441494,2.2489052,-8.899012,9.190626,-15.894523,11.588666,6.406339,-1.2784867,12.774122,-4.3666677,Music,music-fma-0057.wav
9.161351,0.05957122917318523,0.15244068,0.027191842329202822,-184.46056,177.94452,-34.767418,58.311893,0.057085007,-3.4880495,21.57045,-18.257315,14.016393,0.19663659,-10.613177,9.022435,-11.679956,Music,music-fma-0058.wav
9.682986,0.06251849317979703,0.17169753,0.03480747337367829,-153.27217,175.96309,-44.131832,47.786396,-8.143198,-13.70248,19.47387,-20.24651,4.0260353,-5.744706,-19.074207,-2.575829,-17.79545,Music,music-fma-0059.wav
9.320706,0.07208740819844124,0.14241458,0.022238005612346224,-180.77797,183.03708,-44.37518,47.679035,1.0880723,-8.52814,20.28881,-11.929329,7.434678,-7.617543,-11.32061,6.319991,-16.044065,Music,music-fma-0060.wav
0.9124861,0.024057844154925956,0.22946939,0.06376782405370625,-277.6724,131.31393,38.980904,59.56752,29.972832,13.290522,19.632967,7.096394,9.02022,-0.9279429,-3.7818487,4.930874,-2.4697077,Music,music-fma-0061.wav
20.771845,0.0869273325914997,0.18905404,0.043909748016841825,-123.91745,161.6654,-74.26488,54.916138,-4.2203755,-6.1556478,26.035906,-22.649202,11.627875,-0.48417717,-8.530915,13.13274,-9.570035,Music,music-fma-0062.wav
17.286674,0.07584137500413853,0.24213924,0.06874726601626201,-131.21994,165.06546,-68.88585,67.78054,-7.402637,-8.323888,28.858963,-19.790318,19.672096,2.168928,-4.8705645,20.376509,-7.3308816,Music,music-fma-0063.wav
36.612103,0.11011733249585373,0.20829123,0.05136844376144615,-129.28413,172.93497,-89.70082,72.31664,-17.384947,-11.074675,29.746353,-29.998095,22.433386,-0.52232456,-10.500457,21.810793,-11.659358,Music,music-fma-0064.wav
26.475002,0.09765565307915648,0.20510031,0.051707482047686056,-132.9768,154.1629,-81.35835,68.236176,2.895653,-1.0972731,31.315931,-17.606897,20.00224,0.6932329,-4.2270756,20.530125,-10.277317,Music,music-fma-0065.wav
16.211803,0.07333824750072972,0.20998923,0.06933796854095718,-174.52454,142.0012,-57.410183,52.334496,5.628153,-4.85814,23.019463,-11.834699,14.317106,4.39934,-3.2681756,14.911887,-3.2496831,Music,music-fma-0066.wav
22.064337,0.07312842253739749,0.17604463,0.04411032569259428,-169.35068,168.28563,-42.453865,49.0556,-4.515659,-1.393524,26.783304,-15.405263,11.323543,-1.6521896,-8.722756,9.120481,-12.777387,Music,music-fma-0067.wav
13.400802,0.06865636247451905,0.22973959,0.059633144201616854,-124.10504,182.32991,-51.319603,62.69286,-0.07041166,-6.5313787,24.601585,-19.6456,9.83437,-4.6861873,-10.05816,12.289963,-11.738885,Music,music-fma-0068.wav
5.026614,0.04766197166708044,0.14574769,0.025759081514696885,-204.57555,168.673,-22.863953,46.153053,0.65859646,-4.316656,21.816236,-16.912788,1.8357741,-2.7349377,-14.860147,1.6648637,-12.214381,Music,music-fma-0069.wav
23.02655,0.08945523011710277,0.14765325,0.027039291477734193,-161.45909,183.59195,-62.42055,39.811085,-1.3997694,-11.488923,15.7374525,-18.473932,7.417657,-1.6980019,-5.9054346,7.4336495,-15.2817545,Music,music-fma-0070.wav
5.833696,0.04832074398960364,0.14703858,0.026610100630000407,-211.66037,169.66101,-15.567417,34.277298,-0.41728333,-7.4163246,5.5744286,-24.254356,-5.51017,-12.27264,-15.556972,2.660567,-13.0315895,Music,music-fma-0071.wav
5.8923283,0.054589724219706245,0.13700013,0.02190265506563688,-232.22966,171.8966,-17.521431,23.413797,8.5743685,-16.089588,0.98809505,-12.399305,-8.901616,-9.555749,-15.157954,-6.2873974,-14.083705,Music,music-fma-0072.wav
4.9676323,0.04998080681183696,0.16769217,0.03710824602108636,-205.57722,148.57053,-18.4233,45.466248,3.4558263,-10.125719,9.356764,-19.823986,-5.3878675,-10.276649,-14.351401,-1.0399489,-15.790627,Music,music-fma-0073.wav
39.97618,0.11359720728888018,0.218192,0.05517289281970735,-105.956024,163.73138,-86.907005,64.666855,-12.096267,-9.206263,28.34287,-28.699205,15.214448,-1.5601271,-10.614853,14.324241,-17.193596,Music,music-fma-0074.wav
34.89163,0.09000516020424236,0.24258569,0.07164211206084962,-104.37651,165.05434,-74.30921,58.663853,-11.637525,-5.3963313,28.69868,-23.285006,19.55488,-0.60823506,-12.662698,14.235405,-13.339808,Music,music-fma-0075.wav
38.80633,0.10215977378288582,0.23101641,0.0604717752841253,-105.95964,167.0379,-77.99861,60.315945,-9.969808,-4.189024,34.727806,-19.774246,17.101332,-0.26558775,-6.2116165,20.521696,-11.600992,Music,music-fma-0076.wav
39.563747,0.09964902618632457,0.23612857,0.06535800238844225,-106.03861,159.41556,-87.02961,55.96547,-14.287341,-9.858248,26.669003,-26.25545,15.140123,-5.620686,-14.26399,16.445639,-12.721306,Music,music-fma-0077.wav
28.802357,0.09159010177292647,0.21096522,0.05208868819973154,-127.6274,155.94788,-62.492718,64.182945,-5.3219485,-3.4480474,29.774183,-18.26841,19.874006,1.693819,-8.631892,16.231428,-10.0314,Music,music-fma-0078.wav
38.94542,0.09987935506992378,0.25251645,0.07215003204897735,-111.35648,154.60127,-85.02475,63.462387,-16.535246,-4.889738,32.345005,-25.410553,21.729628,0.07005403,-5.6551027,24.778242,-10.91812,Music,music-fma-0079.wav
12.979123,0.06020380535396919,0.2766639,0.0934959422361553,-124.63332,157.62004,-57.709507,53.08831,-15.532336,-4.365444,26.120974,-27.125929,13.429702,1.8665261,-4.8282394,19.96819,-7.737746,Music,music-fma-0080.wav
3.5778701,0.043388614260693216,0.14220937,0.02659834567866627,-249.8832,160.55128,21.571442,25.992338,15.263796,-0.4265994,-1.1001738,-6.571795,1.6989946,-3.5997212,-7.6217947,-1.4008774,-3.223871,Music,music-fma-0081.wav
18.854763,0.09945546942465458,0.13310145,0.022259275887138413,-166.22307,172.8848,-63.81314,5.2952785,-26.918455,-6.8241014,16.167416,-18.14112,10.226953,-6.915244,-8.614965,2.6657088,-16.423258,Music,music-fma-0082.wav
4.8645854,0.04941370058678196,0.1269005,0.022090144978984094,-252.51732,157.12067,15.811518,41.6115,9.493968,-2.8817601,3.3458598,-15.947972,-4.1269736,-8.381345,-7.6713653,1.2746941,-10.51,Music,music-fma-0083.wav
17.331825,0.07878397240679218,0.14930697,0.03305738117337953,-173.65573,162.15,-45.458454,38.005836,-5.0747695,-7.497364,16.105085,-19.942076,4.966148,-4.560019,-13.255919,3.447729,-10.683962,Music,music-fma-0084.wav
3.743321,0.05443123186838355,0.13539001,0.025893100869798825,-264.08786,153.47873,0.8708743,35.92051,7.691317,-10.161747,4.180133,-12.599608,-9.657606,-13.054565,-10.561393,0.023022331,-8.329373,Music,music-fma-0085.wav
5.374104,0.04829032232505071,0.11691683,0.0183314463577185,-254.93173,162.54114,2.9319415,28.877108,-2.047246,-13.85762,-2.4789867,-14.396009,1.4621937,-6.7777195,-10.013872,-0.022337576,-10.607044,Music,music-fma-0086.wav
14.892086,0.07669881752966694,0.1807801,0.04417373329159316,-176.09042,175.95279,-62.664646,50.21819,-5.2135944,-7.0862536,25.179495,-15.899512,10.415368,-4.8228984,-6.8447013,6.792327,-19.248074,Music,music-fma-0087.wav
26.850027,0.10577586913131554,0.2600144,0.07159664493458028,-90.09162,189.1964,-84.33949,87.83996,-5.159705,-6.7478,35.89857,-24.522768,23.544065,0.51415247,-10.199863,16.405478,-17.161964,Music,music-fma-0088.wav
27.341558,0.08659674666709534,0.23550533,0.0638134081029462,-122.45212,182.17398,-65.1213,78.82203,-1.9692872,-9.78224,31.906036,-21.77907,14.106562,-0.39153296,-10.790187,14.452669,-13.171856,Music,music-fma-0089.wav
15.075444,0.06645713247074395,0.2245049,0.06227587010882653,-155.785,169.59604,-51.381657,73.10016,3.9396553,-4.005021,27.951944,-16.903168,18.297066,3.6923957,-7.9022856,10.576338,-14.210531,Music,music-fma-0090.wav
20.609024,0.08243511212624585,0.20597649,0.05378507536348132,-125.53835,170.08263,-59.52784,66.96968,-3.2414472,-9.220392,26.74304,-20.352379,12.496977,-1.874667,-9.958353,12.29637,-13.583428,Music,music-fma-0091.wav
8.366703,0.0559008582678083,0.35188752,0.1267423470527557,-105.184006,176.01898,-61.171455,80.37669,11.749594,-4.669834,33.420216,-10.643587,19.151192,5.164796,-1.4687549,19.982933,-9.993156,Music,music-fma-0092.wav
11.0100155,0.04477973980460739,0.4038417,0.17981100680286513,-84.15378,179.44984,-60.9897,53.079952,6.70847,-2.1239698,25.839403,-11.593846,18.09357,4.663122,-2.9147978,16.74261,-5.648378,Music,music-fma-0093.wav
17.418898,0.09699718803290015,0.27650127,0.08425809175886277,-107.19834,175.6559,-70.52651,68.168495,-11.39518,-4.4930587,32.837067,-22.922228,23.671278,5.18626,-6.913081,18.977936,-11.41014,Music,music-fma-0094.wav
9.25966,0.061793476513022486,0.18057185,0.03783103498260534,-183.99191,192.39635,-39.876698,33.034744,-2.7449267,-3.2849355,19.393227,-17.738058,4.7746925,-3.667419,-12.002954,4.329589,-13.124857,Music,music-fma-0095.wav
20.71535,0.10276113369986684,0.19425757,0.042931520180682796,-150.17827,173.60086,-65.432846,66.02189,-8.289887,-7.4946256,22.577051,-32.728615,9.812528,-7.7169065,-19.816492,7.5503597,-19.376888,Music,music-fma-0096.wav
9.456688,0.04767526021031432,0.20749332,0.051400178250820314,-199.78757,162.7317,-24.296898,56.008007,8.958047,5.8569636,27.097328,-6.8213243,18.606571,4.431835,-5.5954185,10.143655,-7.7455688,Music,music-fma-0097.wav
6.0538907,0.03892981150793651,0.15562971,0.030337935794152372,-183.07361,164.96968,-28.78897,48.995213,12.2123375,-1.5614015,14.482381,-15.92953,4.3001666,-1.3398634,-3.104858,11.21366,-5.23283,Music,music-fma-0098.wav
5.9920206,0.05421968562874251,0.12835531,0.022958119331040895,-246.68222,147.22089,-28.553371,46.500572,22.266533,7.8976116,21.652851,-1.9457068,12.754118,7.332679,5.3370914,9.145878,-7.814299,Music,music-fma-0099.wav
3.3968766,0.047834344332168995,0.10902816,0.01692523867012769,-299.44263,160.35072,4.367137,25.973715,15.165869,0.31296074,17.812881,16.327927,21.713661,15.095502,2.336518,1.684943,-0.53357244,Music,music-fma-0100.wav
15.229205,0.08644815981533398,0.21019985,0.04581277118582729,-125.3819,195.0128,-78.89491,63.82217,-8.334447,-8.686823,24.784227,-27.105566,16.77445,-2.7689283,-9.382483,16.007908,-15.506536,Music,music-fma-0101.wav
15.766249,0.08285232299841533,0.21360506,0.047706490663610206,-123.88413,201.5103,-89.11481,63.93447,-6.3999314,-8.687986,26.823126,-28.923342,16.305,-4.2356133,-13.210235,18.309246,-14.937784,Music,music-fma-0102.wav
13.269529,0.0693928001415938,0.19796424,0.04361941608738289,-132.12584,183.79533,-77.68847,57.813942,-14.244454,-13.456879,22.154753,-28.143417,12.942151,-4.8749046,-11.170086,14.329727,-14.455861,Music,music-fma-0103.wav
12.478935,0.08077405793040071,0.27466238,0.08902165273442197,-116.730896,169.1765,-60.67789,52.7898,-12.896684,-7.9903655,22.597637,-22.094173,16.53476,-3.4521341,-11.411928,10.434578,-17.548086,Music,music-fma-0104.wav
8.3756275,0.05716631891289842,0.33251724,0.12255101786535808,-138.00813,165.24706,-40.040363,55.81642,3.702541,2.014919,23.510082,-14.543547,16.175837,1.2963442,-6.4521093,7.161375,-14.266658,Music,music-fma-0105.wav
10.655271,0.0632694152538122,0.23662007,0.0667225580171108,-135.25484,183.88571,-44.54813,59.319424,10.459177,4.2352686,19.297018,-18.887833,19.809484,3.3686466,-4.1730833,13.148257,-15.552736,Music,music-fma-0106.wav
41.080833,0.13122285082191484,0.19893903,0.04579011086251311,-119.8697,156.88974,-83.25893,80.29387,-4.3928304,-4.338693,35.91423,-26.058435,18.14187,3.490602,-7.422042,15.330169,-18.903444,Music,music-fma-0107.wav
13.226053,0.08108062412187274,0.24644172,0.07047450670998354,-132.97177,155.92163,-51.3819,78.36627,5.1289544,4.818096,33.30826,-21.23291,16.208338,1.266396,-6.22136,14.463249,-18.288956,Music,music-fma-0108.wav
29.043041,0.1049699998282023,0.24645638,0.06620256719647166,-105.14603,158.41791,-72.67227,85.58285,-1.5247756,-1.4186066,35.77868,-25.146137,17.88573,-0.20575142,-8.675492,15.966415,-16.946812,Music,music-fma-0109.wav
25.825909,0.1010897065721467,0.18044023,0.03711614248231221,-136.3969,157.78278,-64.53768,71.1167,-0.093055084,-0.6071683,34.884464,-19.54123,14.082134,-0.22841372,-9.6863985,10.047813,-16.707243,Music,music-fma-0110.wav
32.6482,0.12335973644729784,0.20044848,0.04541144408887273,-124.423874,154.25204,-76.68151,80.78659,-0.6896347,1.0523528,38.245228,-21.033978,21.770573,3.211891,-8.12202,13.779958,-18.512505,Music,music-fma-0111.wav
9.305009,0.07708946009072862,0.077046774,0.008557592788432624,-251.36389,147.97064,-39.78794,58.549072,-11.098698,-14.453885,15.837383,-30.92497,-5.449514,-14.019337,-14.416187,5.0611787,-22.1906,Music,music-fma-0112.wav
22.062397,0.11778509136915508,0.24099752,0.06431983934816085,-115.59689,161.75706,-78.272026,69.95532,-13.080111,-3.4807749,40.152267,-11.883034,29.590717,0.64769226,-7.4111614,22.158175,-11.332652,Music,music-fma-0113.wav
25.420433,0.07146479237583166,0.26736516,0.08247129042349176,-135.09871,150.25217,-82.44683,63.36536,-8.685084,0.30647093,36.5048,-19.30728,27.370373,8.490364,-4.2899694,23.361984,-7.412311,Music,music-fma-0114.wav
12.407032,0.09244741528686946,0.30266833,0.11442039957037385,-161.57426,130.02632,-63.204456,61.555443,7.1368413,3.2637532,31.067007,-12.989877,23.568352,9.795152,-5.381267,19.668518,-3.1472306,Music,music-fma-0115.wav
