Pitch,Zero Crossing Rate,RMS,Energy,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label,File Name
33.89626,0.1445882963672873,0.2663239,0.07336898,9.949825,74.713684,-0.8910309,28.860216,2.7690814,9.551363,-4.17578,4.421534,-5.6714334,-0.6088623,-3.5147579,2.022746,-5.7806697,Music,music-fma-0017.wav
20.261715,0.124060382120084,0.16139348,0.031694017,-82.2487,77.56622,6.8221536,25.471209,4.4843674,3.9712484,-5.698835,2.1734824,-10.881707,-4.052957,-6.3663225,-4.2837787,-8.025379,Music,music-fma-0018.wav
26.150297,0.1312101510067114,0.20533256,0.047124114,-32.944714,69.77574,3.1919417,26.038803,5.298823,7.3410344,-3.7331266,1.5914518,-4.79498,0.12970039,-3.9730241,-3.1099658,-6.3422136,Music,music-fma-0019.wav
25.031305,0.1297364058880483,0.20381856,0.047391757,-38.217915,73.143135,-3.7713227,21.303366,-2.035038,1.5434661,-4.96669,2.176321,-6.4953127,-3.8378556,-4.552963,-4.4495597,-10.828026,Music,music-fma-0020.wav
20.346518,0.1179047849705211,0.25457555,0.07021778,-13.086114,69.65955,8.884961,31.613482,2.9842477,11.3260975,-4.3634224,5.660835,-2.1157029,2.993271,-2.9145815,4.4807577,-3.587846,Music,music-fma-0021.wav
20.380589,0.1515299980739599,0.20058997,0.04629549,-37.918324,55.809757,22.481342,21.325409,8.136004,9.089249,1.2649091,4.002827,-0.27525175,1.1764935,-3.6622014,6.680519,-0.19996378,Music,music-fma-0022.wav
17.425142,0.1187218043462996,0.20540515,0.046630498,-42.003494,71.89661,20.414036,30.50513,6.0451527,9.154115,-2.644647,3.0315611,-2.0184095,2.808475,-5.2547555,2.7637007,-2.0729055,Music,music-fma-0023.wav
22.900455,0.1334576421751241,0.19726688,0.042862218,-32.10753,66.92917,13.86516,21.630697,6.7528505,6.892511,-0.8825023,2.3340747,1.059631,6.6381364,-1.4510139,3.7358198,-2.8281035,Music,music-fma-0024.wav
21.990267,0.1322320336483116,0.21370025,0.048759148,-13.755819,59.38165,15.412744,28.699614,9.23216,11.999876,3.5676212,7.009148,-0.09882974,5.031903,0.3253465,6.23623,-2.7054806,Music,music-fma-0025.wav
25.851841,0.1143861110102623,0.2802326,0.09247167,-65.736786,89.83118,-19.31341,28.793522,-6.399523,2.8914154,-5.69399,-3.8283443,-8.792687,-3.3966513,-4.8333683,0.44762844,-7.777788,Music,music-fma-0026.wav
8.169395,0.0666742205554989,0.38194162,0.15098499,-61.403896,145.89342,3.417977,20.604792,-2.223647,5.024557,-0.44488004,-0.091601856,-5.873566,5.0936947,-4.497551,-1.6427823,-4.780124,Music,music-fma-0027.wav
20.04681,0.0922154017857142,0.12051303,0.015980009,-132.37079,118.776405,12.138513,17.777983,6.3705125,9.842213,1.3915532,5.978475,-0.6608092,4.5207314,-0.28325677,2.5407991,-2.206208,Music,music-fma-0028.wav
13.17239,0.0886668758887308,0.14609396,0.024743484,-145.48923,129.6847,7.6804123,20.431154,-5.8268213,10.469336,2.1814833,11.772194,-15.026612,-9.196145,-11.60705,0.2655971,1.4606687,Music,music-fma-0029.wav
12.605949,0.1775631837002453,0.11735665,0.016837452,-201.57654,80.35734,4.96847,-27.135973,-7.8462386,-23.782677,-18.706842,-20.213707,-24.565214,-19.864517,-14.984424,-1.3064768,-3.2314873,Music,music-fma-0030.wav
5.5571485,0.0607903647761774,0.15237334,0.02927758,-197.32602,117.10081,1.0783823,29.846481,-1.0535307,0.20888086,-9.243783,-4.518903,-9.85952,-11.276807,-9.949822,2.7260106,-2.347782,Music,music-fma-0031.wav
5.830011,0.0635655281676878,0.12650198,0.020995047,-251.87213,125.359924,-11.553545,28.228512,-4.5957847,-4.5322223,-4.922576,-7.220961,-9.811849,-5.3514395,-7.077068,-6.747748,-10.292453,Music,music-fma-0032.wav
2.0703866,0.0343966430769024,0.15797602,0.02797651,-277.2594,143.26326,26.263285,28.112421,4.101936,3.0659556,9.4724245,-11.076646,-10.860304,-6.4070807,-22.451626,-22.079136,-13.148595,Music,music-fma-0033.wav
13.53362,0.0909843129960317,0.10928446,0.0146601265,-163.98706,84.89844,-21.588074,16.484098,-17.350555,8.2976885,-12.186963,-18.771082,-15.96267,-2.9337306,-27.173208,-16.901611,-16.810005,Music,music-fma-0034.wav
14.979935,0.0982480675345809,0.12875003,0.018502502,-104.82197,81.23322,-17.843365,15.788627,3.1282692,-16.01955,-10.334049,-15.4392395,-13.817893,-14.772165,-24.509947,-7.1948495,-19.955103,Music,music-fma-0035.wav
15.166673,0.0868956015457972,0.10761701,0.01427229,-141.53043,92.665405,-8.852439,9.249626,2.5380602,-0.19991249,-12.380223,-10.324149,-11.254618,-10.491856,-13.4348755,-8.935201,-13.475092,Music,music-fma-0036.wav
19.48181,0.1073585074169842,0.11838451,0.015624126,-96.15141,68.66935,-10.654782,9.211251,-4.4660606,-1.3398485,-15.799566,-11.941287,-16.621706,-14.092105,-18.78763,-9.151467,-17.897892,Music,music-fma-0037.wav
7.9901004,0.0709916444136194,0.1519642,0.026371015,-127.87732,104.09058,20.436241,14.334082,-35.455894,12.516383,10.72095,-30.115015,-7.397307,-12.354561,-3.7362082,-30.06908,-8.341549,Music,music-fma-0038.wav
7.497504,0.0695756043439136,0.1007359,0.012812016,-170.07518,82.81265,-22.106089,13.617887,0.5294525,12.64726,-19.641426,1.0987422,-24.241186,-21.148636,-37.07324,-31.53412,-23.158255,Music,music-fma-0039.wav
29.16565,0.1129349091581388,0.12903897,0.0183224,-99.73745,101.64064,-43.61278,28.219624,-8.702805,-5.855447,-9.711602,-22.793894,-3.6276767,-19.152815,-18.65699,-10.622891,-14.68345,Music,music-fma-0040.wav
43.269627,0.1577712644010619,0.122429624,0.016427794,-64.75098,57.982376,-8.815854,7.6849303,-27.944975,-6.134887,-11.220578,-13.304144,-19.24801,-10.945947,-13.728513,-15.2346325,-16.398901,Music,music-fma-0041.wav
27.848167,0.1459162199103758,0.15171076,0.027491191,-71.46624,67.25917,15.861676,11.854652,8.519042,1.1774858,-2.7369394,4.8646355,-3.0275972,7.7910175,0.8273295,7.491448,0.4037253,Music,music-fma-0042.wav
29.88299,0.1478447361221218,0.12765534,0.025001109,-109.833336,71.70148,0.06346727,6.3535085,-1.175145,-5.2740836,-1.4649054,0.8214487,-3.0292504,6.1249475,1.7693142,6.131366,0.10907266,Music,music-fma-0043.wav
7.8700757,0.0857308566616285,0.29239693,0.09827815,-41.36754,76.2104,18.16228,26.382689,3.9176345,-0.16587056,-4.356205,0.61001426,-9.057742,2.4267972,-6.8282256,3.5321026,-2.6410296,Music,music-fma-0044.wav
18.499077,0.1023534779198841,0.17762956,0.038817108,-86.91303,74.60348,-1.3181835,9.11771,-3.0047684,-8.830587,-8.492779,-4.936876,-11.012425,-3.369101,-5.8209777,5.341618,-3.336652,Music,music-fma-0045.wav
24.876154,0.1591377427713805,0.18802494,0.04032392,-45.76641,48.785725,24.264462,21.853529,0.24589722,5.2300987,-1.1761035,7.81852,-3.357999,10.148742,3.5591123,4.352348,-1.208678,Music,music-fma-0046.wav
20.146545,0.1316001767737296,0.19424692,0.04719666,-73.024925,68.82693,24.833538,6.4660296,5.586967,-7.114906,1.1610714,0.21078287,-7.141549,9.86815,-0.31802842,6.6854672,-2.4319844,Music,music-fma-0047.wav
9.934018,0.0613340262548732,0.056717657,0.0056368643,-275.55032,111.629364,-3.0137775,38.061882,1.2911634,3.3536289,6.5615892,4.4532022,-1.5371504,-5.969547,-4.6142206,0.8408082,-3.5649955,Music,music-fma-0048.wav
30.935219,0.0983433785137971,0.10896818,0.013759373,-149.03258,96.393776,7.680253,46.302822,5.9909716,4.878549,8.055193,3.9286315,2.0532708,6.9784217,-3.1170723,3.8279567,-6.4334283,Music,music-fma-0049.wav
16.13234,0.1277617287574722,0.083346225,0.009154538,-169.96587,69.718185,5.359233,27.983658,0.9949254,9.633864,-8.7057495,1.1782467,-2.8680527,0.024354018,-4.8209343,8.283056,3.1111977,Music,music-fma-0050.wav
19.21172,0.087851464904747,0.1225442,0.020408215,-174.44934,100.20107,5.305762,45.82797,-0.10110563,11.031388,0.51828206,3.633683,-5.4531307,-2.6458035,-10.001731,-2.184749,-7.4776163,Music,music-fma-0051.wav
9.821169,0.1664479842064493,0.06848441,0.0074332403,-255.79344,72.29233,18.159744,15.397582,-10.316364,-2.7666829,-13.875164,-0.7599425,-8.772979,-1.1957624,-2.0667667,4.8936734,-3.2838724,Music,music-fma-0052.wav
10.695502,0.0710947518027244,0.21870746,0.052145593,-89.23398,128.26828,10.765384,28.57303,-10.725719,12.689622,-2.9457242,-0.5463854,-1.5593517,6.360379,-5.6187863,3.2135665,-5.902457,Music,music-fma-0053.wav
25.750622,0.0879472040651862,0.1273274,0.019938603,-128.83362,106.28728,-17.508062,50.907288,-8.07424,12.907587,2.214741,7.238002,-0.44547322,-0.5321314,3.7352893,-4.3438053,-4.88869,Music,music-fma-0054.wav
21.587404,0.080743281549868,0.10372874,0.012591314,-166.99236,136.39127,-18.67058,36.411736,-7.268729,-7.5249333,-13.171479,-9.978744,-9.078518,-6.813538,-8.98122,-2.9540503,-5.058616,Music,music-fma-0055.wav
10.083379,0.0540287056398261,0.1413503,0.022583188,-218.57747,129.10622,-1.2998662,38.004932,8.816812,9.646273,7.2780795,7.6795287,0.46679866,-3.0322468,0.91275513,-1.9546912,-5.5082245,Music,music-fma-0056.wav
8.521007,0.0815461891305144,0.16565315,0.039248597,-185.01833,99.81911,6.8771176,28.016731,2.4432924,2.9135911,-7.568524,-0.5499435,2.447563,7.817339,2.6861963,6.4499145,0.12964043,Music,music-fma-0057.wav
9.36043,0.0671064864609407,0.14115344,0.023290459,-141.92476,112.9819,12.63571,34.49114,0.28469312,13.847609,-3.6365256,5.8078394,-1.0937957,4.5008006,-6.1810117,0.3053217,-4.9410796,Music,music-fma-0058.wav
9.526691,0.0687559055568633,0.17395118,0.035415106,-102.75652,112.091545,3.5010107,22.497286,-5.095929,0.086348094,-2.312563,0.5038414,-9.462263,-2.6297905,-14.699421,-10.922894,-10.964104,Music,music-fma-0059.wav
9.587604,0.079330012552458,0.1413409,0.021911686,-129.7259,114.434105,8.240741,17.39119,9.248594,1.0364792,1.7751018,7.570198,-6.3112035,-2.6952062,-9.432279,0.2345052,-11.2127905,Music,music-fma-0060.wav
0.94854563,0.0257936428231694,0.23253705,0.06595829,-261.83304,110.941795,53.774017,51.63507,31.128147,17.579956,13.25697,13.304225,5.239913,0.29919347,-3.0273948,3.1408749,-1.7722603,Music,music-fma-0061.wav
20.407745,0.1122328159095417,0.19276586,0.04540336,-59.11415,78.645294,-11.995158,20.982313,1.4945816,9.2626505,0.7121418,1.5376968,-2.8780549,1.7524763,-0.50342983,0.8838741,0.48524308,Music,music-fma-0062.wav
17.101524,0.1022324236856045,0.24587415,0.07065228,-57.691185,69.500465,3.036157,27.871115,0.6365558,7.5794215,1.6092743,5.8301735,4.818804,2.8318703,5.9949365,4.831561,5.4301925,Music,music-fma-0063.wav
36.49469,0.1402803263455615,0.2153859,0.054658763,-42.61637,62.010506,-6.2588596,26.260069,-9.041285,8.957254,-4.034469,2.653831,2.323533,2.7337976,0.47712213,4.097601,4.1962576,Music,music-fma-0064.wav
28.396654,0.1359698133149959,0.21913345,0.058724523,-51.51783,54.220257,-5.8433976,25.294027,12.571208,13.931767,3.8793185,9.113157,3.727267,3.155383,5.0318465,6.4353766,1.6186017,Music,music-fma-0065.wav
17.27179,0.0854975813022961,0.21762711,0.07462226,-126.16312,81.867836,-13.428132,29.687464,6.74375,9.6124735,1.722837,7.7197647,3.1067188,5.5893984,3.862598,4.5745525,5.359202,Music,music-fma-0066.wav
22.380816,0.0903880958869989,0.1859963,0.04922111,-111.24578,99.71286,8.5909605,21.098085,-0.021246523,11.604826,5.4370923,5.046648,-1.1252018,0.594198,-2.42308,-0.9691604,-4.3847346,Music,music-fma-0067.wav
14.21469,0.0810495863326538,0.23492086,0.06216851,-59.77531,100.84959,9.845711,29.517382,5.6736307,9.009809,-0.85654134,5.2383246,-6.0775013,-1.1084893,-4.4027424,1.7869391,-3.3147695,Music,music-fma-0068.wav
7.2554307,0.0530078512909632,0.14799373,0.026428154,-167.34993,122.189545,11.253027,28.549183,1.8649992,6.375409,6.1291194,-2.5747812,-6.6063643,-1.630095,-11.134127,-3.8542516,-9.045518,Music,music-fma-0069.wav
24.152548,0.0963302248212106,0.1527896,0.028978191,-109.05102,119.763504,-14.74514,13.817324,2.90065,0.73720574,-4.3486724,1.1741772,-5.162408,1.3163255,-1.2814004,-0.947799,-8.446378,Music,music-fma-0070.wav
6.7130785,0.0557717445378492,0.14895566,0.027222594,-176.55745,127.085365,15.681269,18.134275,0.53088063,2.6923673,-9.346317,-10.140173,-13.975091,-10.387252,-11.956675,-3.008571,-8.696631,Music,music-fma-0071.wav
6.502348,0.0556433837591799,0.14012313,0.022814464,-224.37491,167.4078,-15.410763,22.584772,5.4975967,-12.75837,-2.68363,-9.236283,-9.934322,-10.023772,-12.942463,-8.292347,-12.630144,Music,music-fma-0072.wav
6.1703672,0.0550203136995742,0.16760221,0.03699153,-177.81009,113.151306,7.165937,32.800636,3.0216625,-0.41308412,-3.9222434,-7.9184422,-11.473866,-10.602588,-8.765178,-9.057197,-9.318905,Music,music-fma-0073.wav
40.653725,0.1697118523573701,0.22716905,0.05920913,-17.342434,49.23225,0.17792355,14.522683,0.5197087,6.966109,-2.624571,2.3697338,-5.0327425,3.2975876,-2.3374486,-0.32986486,-4.2533584,Music,music-fma-0074.wav
35.467216,0.1264125443826787,0.27668887,0.09280128,-17.12118,64.91898,1.1809146,16.711365,-3.2218785,11.845174,-1.2296621,6.0141172,0.73205924,3.8403215,-5.0932636,1.0443901,-1.9786959,Music,music-fma-0075.wav
39.6415,0.1313255399037157,0.2601837,0.07633093,-25.168545,75.36073,-9.418968,23.01884,-3.9378316,13.17018,6.1269517,7.2356634,0.7599668,1.8861607,3.174172,5.8591886,0.65418947,Music,music-fma-0076.wav
39.813904,0.1467546355399178,0.23965749,0.06657133,-24.365948,52.387325,-5.7473483,9.303493,-2.7099674,5.2837534,-2.192458,2.4838479,-3.4278455,-1.5695165,-6.2133203,2.7169406,-0.91402113,Music,music-fma-0077.wav
28.562784,0.1527312019025224,0.20000899,0.045862615,-63.10396,54.935436,14.532857,20.006168,5.983029,10.661962,2.8549674,8.768575,2.643266,5.463086,-0.8165369,3.1415548,1.3915082,Music,music-fma-0078.wav
38.2162,0.1551795588645024,0.24326122,0.06593343,-29.190578,37.786827,3.8741083,13.006853,-4.5531454,12.823962,-0.31684846,7.08336,0.67225623,4.8864956,3.2182562,9.163255,2.8476422,Music,music-fma-0079.wav
15.430546,0.1042473960261774,0.29443493,0.10434712,-41.458023,58.099876,17.938147,9.909576,-5.1435823,10.465339,-1.849946,0.95268995,-5.3852935,7.228765,1.1998292,8.208124,2.5580065,Music,music-fma-0080.wav
8.317959,0.0421137315279668,0.1463787,0.027988037,-241.46378,153.09084,26.48944,24.941341,13.107899,4.3464146,-6.2454596,-2.0231063,-0.8030636,-2.9581375,-6.7892323,-2.7139077,-2.43678,Music,music-fma-0081.wav
19.154167,0.1460856963109887,0.1335445,0.022186365,-100.42901,84.61078,3.3109186,-33.38243,-15.754574,2.3650327,-1.6053222,-2.3626258,4.7255917,-12.526106,4.7780714,-11.702274,-7.9509764,Music,music-fma-0082.wav
10.506308,0.0524151072228227,0.134758,0.024834862,-226.80139,130.30722,35.65449,31.870697,9.884056,4.367823,-6.9886928,-5.9805927,-10.501115,-6.5555663,-6.5979953,-1.7378571,-8.733861,Music,music-fma-0083.wav
19.024544,0.0908495721245539,0.15986347,0.037749257,-120.1635,100.381134,1.3651795,12.899208,-0.68614876,4.4684095,-3.6560106,-0.6268336,-7.6469846,-1.4489871,-9.261785,-4.226407,-4.329092,Music,music-fma-0084.wav
18.093428,0.0494362896350773,0.13700815,0.026533699,-248.45236,133.81989,13.957886,31.751139,3.7714083,-0.49807352,-7.395745,-2.7960634,-15.375203,-12.591548,-7.4068265,-4.8273983,-4.414134,Music,music-fma-0085.wav
5.326458,0.0516768058743461,0.12587555,0.021308715,-229.81581,137.92105,20.566196,20.701038,-3.0156214,-6.463478,-12.796046,-5.501474,-3.610644,-6.1595645,-7.1427417,-4.035201,-7.8476915,Music,music-fma-0086.wav
20.878294,0.0797842213676705,0.17306547,0.040652215,-124.47245,102.67897,-8.488738,21.797995,-2.2584343,9.489434,-0.6715582,8.854198,-5.552941,-0.6936885,-1.0893092,-3.4403644,-10.18046,Music,music-fma-0087.wav
27.489845,0.148067262720448,0.27319178,0.07880393,9.685162,63.67456,11.6051,32.02605,9.925603,9.51448,3.2435708,8.638928,1.5986155,6.160849,-2.2735646,1.5592575,-4.5827103,Music,music-fma-0088.wav
26.964577,0.1050564068662122,0.24168365,0.0670901,-50.580086,91.09446,3.808472,40.188457,6.481154,5.171993,5.236587,4.7993145,-3.4471986,4.4404993,-5.2026105,3.5565455,-3.8775687,Music,music-fma-0089.wav
14.943719,0.0786682452023544,0.22266959,0.06108914,-93.9526,86.7621,11.263096,38.478424,11.006666,10.495386,2.9108229,7.9855604,1.8039246,8.186181,-2.916081,0.41708034,-5.680044,Music,music-fma-0090.wav
20.582447,0.1028839415490033,0.20422125,0.05254676,-61.015034,83.45746,6.064959,30.33356,4.58007,5.310469,1.251674,5.0874257,-4.112188,2.6931753,-4.6467295,2.0031152,-5.11781,Music,music-fma-0091.wav
8.032752,0.072619695677679,0.3590583,0.13179176,-36.111755,86.65466,6.453461,42.558334,20.264961,9.548992,8.29003,13.756386,4.0068245,7.595051,6.359319,7.531949,0.212488,Music,music-fma-0092.wav
11.11502,0.0571686068204292,0.3768866,0.15602218,-33.355686,103.37353,-3.7463505,21.678486,12.221016,12.104188,1.6600502,12.174835,2.1546187,9.846422,1.2960507,8.325632,1.8313198,Music,music-fma-0093.wav
22.387453,0.1041749166654416,0.346132,0.13189529,-24.597878,95.17897,-11.784365,39.20751,-11.442547,17.06283,2.1568787,5.23711,7.2439756,7.2152905,2.1948698,5.0268645,0.08727391,Music,music-fma-0094.wav
9.750153,0.0695599005749287,0.1818184,0.038367923,-140.86575,137.74202,-0.43802994,13.837232,-3.3954988,11.682067,-1.0895945,-0.060185842,-4.226387,-5.0541697,-3.1153836,-7.5860043,-4.0021963,Music,music-fma-0095.wav
23.750448,0.1218732558651887,0.19856095,0.044829704,-75.98581,79.14935,5.324305,27.421785,-1.8346943,10.071592,-6.067468,-5.439972,-6.2558494,-5.965936,-10.00587,-7.1385236,-7.26773,Music,music-fma-0096.wav
9.002616,0.0629574573676043,0.21102968,0.05294914,-152.4646,103.09779,20.935894,30.47327,14.934287,14.795178,11.155703,8.421999,9.460368,5.0762224,-0.1407048,1.7211534,-1.411814,Music,music-fma-0097.wav
6.2205,0.0505326915922619,0.15544258,0.030199243,-140.7457,110.82905,11.994153,25.347342,16.901009,6.4284987,-0.73767704,-0.66829413,-5.0141215,0.8213289,0.94179106,4.829298,0.18161726,Music,music-fma-0098.wav
6.3238997,0.0608076449639782,0.12709743,0.022509957,-213.65958,102.797226,4.741105,28.13664,25.558872,15.955756,8.207882,11.005241,4.548982,9.221627,8.331255,4.266801,-4.04355,Music,music-fma-0099.wav
4.6711345,0.0476507921656686,0.10923309,0.016947322,-294.53427,153.06146,8.764341,24.698933,12.773273,5.1408763,12.509369,20.550049,19.67003,15.474014,3.798322,-0.2791208,1.3614362,Music,music-fma-0100.wav
16.942646,0.0966477861409068,0.21152227,0.046382077,-41.070942,84.61322,5.3419333,15.350135,3.9285069,7.2547846,-5.7536654,4.3567576,-4.4786954,3.6622365,-3.1801658,2.7879033,-3.429091,Music,music-fma-0101.wav
16.564009,0.0905997532212118,0.22094703,0.051095348,-32.552444,85.47921,-1.2042159,14.092581,4.694913,9.175277,-6.1202164,4.102988,-4.8989472,1.1139829,-5.276132,4.115941,-2.6425498,Music,music-fma-0102.wav
13.664406,0.079285541285771,0.20446487,0.046548568,-49.992683,79.19106,1.7341697,12.320832,-3.3307643,2.4121716,-7.4316144,1.8471905,-7.0072722,0.83446354,-4.6670494,1.3803383,-2.6223514,Music,music-fma-0103.wav
12.52947,0.1270560041000161,0.27230367,0.08663985,-42.12596,69.77873,14.814232,9.391172,-2.2909462,6.373894,-4.492628,4.9723887,-1.036965,0.48196617,-3.9462132,-2.759678,-5.9845138,Music,music-fma-0104.wav
8.238934,0.0759668720069869,0.34251645,0.12931083,-75.4373,86.666306,19.6984,22.428812,11.137096,14.812105,0.72533435,8.039683,1.18396,4.9962263,-1.6677656,-2.358179,-6.5091863,Music,music-fma-0105.wav
10.669289,0.0749768791382423,0.24393709,0.07112324,-72.04444,104.62765,15.657249,25.477959,17.9059,17.230764,-3.7950785,4.3148656,4.136307,8.622449,-0.55800843,5.293416,-9.1485405,Music,music-fma-0106.wav
41.885696,0.1677269657822733,0.20652142,0.04912729,-34.979725,48.252575,-1.3637254,35.189827,4.000478,15.464455,2.1886766,7.1511197,-3.4957294,9.148471,0.21408844,0.96214825,-6.323734,Music,music-fma-0107.wav
14.411501,0.1132821352089376,0.24964091,0.071837194,-58.812195,59.605194,21.169754,38.66016,12.312466,22.700174,3.1879883,8.429645,-3.1442606,6.408069,0.32752594,1.929093,-7.442999,Music,music-fma-0108.wav
30.55941,0.1394841559579439,0.26529777,0.0762264,-17.39483,52.006607,7.3607535,41.653526,6.2241263,18.579262,2.085101,8.096364,-4.023356,5.8775496,-1.5903807,2.1303713,-4.636969,Music,music-fma-0109.wav
27.387545,0.1209941854290569,0.1887912,0.04066001,-65.35784,71.45725,-0.9378698,37.575607,2.901787,18.937885,4.7763033,8.8803005,-3.707648,3.6208196,-2.3116107,-2.3790379,-6.481631,Music,music-fma-0110.wav
33.537422,0.1551279418667024,0.21449232,0.05177435,-41.52344,53.29235,-1.0602809,39.797573,5.751997,20.778091,5.8950853,10.22555,1.9920956,7.488578,0.1482078,-0.65107936,-6.1902723,Music,music-fma-0111.wav
9.342685,0.0930000957787684,0.079274006,0.009044476,-194.27411,77.02365,12.57707,31.94996,-9.572327,3.0345745,-10.540664,-5.955227,-21.869627,-8.948401,-10.29259,-3.1674867,-15.632224,Music,music-fma-0112.wav
31.02535,0.1948147863445568,0.24720484,0.06716952,-25.252054,40.889465,14.395686,15.030846,2.9360487,10.771759,9.380841,20.555002,7.005366,8.445674,-2.1266458,10.041303,-0.36715266,Music,music-fma-0113.wav
29.778524,0.1283516356326396,0.23768796,0.06437335,-56.273746,28.679228,11.411445,7.268779,8.871045,12.871497,7.7867246,11.142707,6.6280184,15.011636,1.8256303,10.954914,3.4350896,Music,music-fma-0114.wav
12.018338,0.1382968742479303,0.2898856,0.102573775,-103.115265,40.685017,4.9723086,21.877935,17.66356,14.82762,8.174256,10.513131,8.409955,14.2488165,-0.62419456,11.123055,3.4378948,Music,music-fma-0115.wav
66.763405,0.2202052548613785,0.25984502,0.08421703,-7.7751756,49.93365,2.3328855,11.57671,1.5863615,3.6939664,3.5448966,2.7169573,-1.046716,4.284625,-4.140919,3.6318514,-0.7894788,Music,music-fma-0116.wav
26.606495,0.1476064348008007,0.16409361,0.03716205,-106.1641,87.288086,-8.406369,8.03149,21.484083,-3.0230782,5.0882673,3.1655023,-7.6755652,-1.1102967,-4.057755,14.529535,-0.20585759,Music,music-fma-0117.wav
